question_id,parse_status,context_type,parsed_context_count,context_day,context_start,context_end,context_start_hms,context_end_hms,agents_in_context,agents_count,parsed_contexts_json,raw_contexts_json
1186,ok,dict,5,1,42600.0,51600.0,11:50:00.00,14:20:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 43200.0, ""raw"": ""DAY1_11500000_12000000"", ""start_time"": 42600.0}, {""day"": 1, ""end_time"": 51600.0, ""raw"": ""DAY1_14100000_14200000"", ""start_time"": 51000.0}, {""day"": 3, ""end_time"": 55200.0, ""raw"": ""DAY3_15100000_15200000"", ""start_time"": 54600.0}, {""day"": 3, ""end_time"": 78000.0, ""raw"": ""DAY3_21300000_21400000"", ""start_time"": 77400.0}, {""day"": 5, ""end_time"": 57600.0, ""raw"": ""DAY5_15500000_16000000"", ""start_time"": 57000.0}]","{""DAY1_11500000_12000000"": [""LUCIA""], ""DAY1_14100000_14200000"": [""TASHA""], ""DAY3_15100000_15200000"": [""ALICE""], ""DAY3_21300000_21400000"": [""KATRINA""], ""DAY5_15500000_16000000"": [""JAKE""]}"
1187,ok,dict,5,1,49500.0,73890.0,13:45:00.00,20:31:30.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 49530.0, ""raw"": ""DAY1_13450000_13453000"", ""start_time"": 49500.0}, {""day"": 1, ""end_time"": 64350.0, ""raw"": ""DAY1_17520000_17523000"", ""start_time"": 64320.0}, {""day"": 1, ""end_time"": 73890.0, ""raw"": ""DAY1_20310000_20313000"", ""start_time"": 73860.0}, {""day"": 3, ""end_time"": 55560.0, ""raw"": ""DAY3_15253000_15260000"", ""start_time"": 55530.0}, {""day"": 5, ""end_time"": 67440.0, ""raw"": ""DAY5_18433000_18440000"", ""start_time"": 67410.0}]","{""DAY1_13450000_13453000"": [""LUCIA""], ""DAY1_17520000_17523000"": [""TASHA""], ""DAY1_20310000_20313000"": [""KATRINA""], ""DAY3_15253000_15260000"": [""ALICE""], ""DAY5_18433000_18440000"": [""JAKE""]}"
1188,ok,dict,5,2,64560.0,64590.0,17:56:00.00,17:56:30.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 2, ""end_time"": 64590.0, ""raw"": ""DAY2_17560000_17563000"", ""start_time"": 64560.0}, {""day"": 4, ""end_time"": 63630.0, ""raw"": ""DAY4_17400000_17403000"", ""start_time"": 63600.0}, {""day"": 4, ""end_time"": 76290.0, ""raw"": ""DAY4_21110000_21113000"", ""start_time"": 76260.0}, {""day"": 4, ""end_time"": 77670.0, ""raw"": ""DAY4_21340000_21343000"", ""start_time"": 77640.0}, {""day"": 5, ""end_time"": 42120.0, ""raw"": ""DAY5_11413000_11420000"", ""start_time"": 42090.0}]","{""DAY2_17560000_17563000"": [""ALICE""], ""DAY4_17400000_17403000"": [""LUCIA""], ""DAY4_21110000_21113000"": [""KATRINA""], ""DAY4_21340000_21343000"": [""TASHA""], ""DAY5_11413000_11420000"": [""JAKE""]}"
1189,ok,dict,5,1,45120.0,69810.0,12:32:00.00,19:23:30.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 1, ""end_time"": 45150.0, ""raw"": ""DAY1_12320000_12323000"", ""start_time"": 45120.0}, {""day"": 1, ""end_time"": 48420.0, ""raw"": ""DAY1_13263000_13270000"", ""start_time"": 48390.0}, {""day"": 1, ""end_time"": 69810.0, ""raw"": ""DAY1_19230000_19233000"", ""start_time"": 69780.0}, {""day"": 3, ""end_time"": 77310.0, ""raw"": ""DAY3_21280000_21283000"", ""start_time"": 77280.0}, {""day"": 4, ""end_time"": 39960.0, ""raw"": ""DAY4_11053000_11060000"", ""start_time"": 39930.0}]","{""DAY1_12320000_12323000"": [""LUCIA""], ""DAY1_13263000_13270000"": [""JAKE""], ""DAY1_19230000_19233000"": [""TASHA""], ""DAY3_21280000_21283000"": [""ALICE""], ""DAY4_11053000_11060000"": [""KATRINA""]}"
1190,ok,dict,5,4,79620.0,79650.0,22:07:00.00,22:07:30.00,Jake;Alice;Tasha;Lucia;Shure,5,"[{""day"": 4, ""end_time"": 79650.0, ""raw"": ""DAY4_22070000_22073000"", ""start_time"": 79620.0}, {""day"": 5, ""end_time"": 43020.0, ""raw"": ""DAY5_11563000_11570000"", ""start_time"": 42990.0}, {""day"": 6, ""end_time"": 41760.0, ""raw"": ""DAY6_11353000_11360000"", ""start_time"": 41730.0}, {""day"": 6, ""end_time"": 44010.0, ""raw"": ""DAY6_12130000_12133000"", ""start_time"": 43980.0}, {""day"": 7, ""end_time"": 55410.0, ""raw"": ""DAY7_15230000_15233000"", ""start_time"": 55380.0}]","{""DAY4_22070000_22073000"": [""ALICE""], ""DAY5_11563000_11570000"": [""JAKE""], ""DAY6_11353000_11360000"": [""SHURE""], ""DAY6_12130000_12133000"": [""TASHA""], ""DAY7_15230000_15233000"": [""LUCIA""]}"
1191,ok,dict,5,4,75090.0,75120.0,20:51:30.00,20:52:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 4, ""end_time"": 75120.0, ""raw"": ""DAY4_20513000_20520000"", ""start_time"": 75090.0}, {""day"": 6, ""end_time"": 42360.0, ""raw"": ""DAY6_11453000_11460000"", ""start_time"": 42330.0}, {""day"": 7, ""end_time"": 53340.0, ""raw"": ""DAY7_14483000_14490000"", ""start_time"": 53310.0}, {""day"": 7, ""end_time"": 66330.0, ""raw"": ""DAY7_18250000_18253000"", ""start_time"": 66300.0}, {""day"": 7, ""end_time"": 68280.0, ""raw"": ""DAY7_18573000_18580000"", ""start_time"": 68250.0}]","{""DAY4_20513000_20520000"": [""KATRINA""], ""DAY6_11453000_11460000"": [""TASHA""], ""DAY7_14483000_14490000"": [""LUCIA""], ""DAY7_18250000_18253000"": [""JAKE""], ""DAY7_18573000_18580000"": [""ALICE""]}"
1192,ok,dict,5,1,43800.0,75000.0,12:10:00.00,20:50:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 47400.0, ""raw"": ""DAY1_12100000_13100000"", ""start_time"": 43800.0}, {""day"": 1, ""end_time"": 75000.0, ""raw"": ""DAY1_20100000_20500000"", ""start_time"": 72600.0}, {""day"": 2, ""end_time"": 82200.0, ""raw"": ""DAY2_21500000_22500000"", ""start_time"": 78600.0}, {""day"": 2, ""end_time"": 82800.0, ""raw"": ""DAY2_22500000_23000000"", ""start_time"": 82200.0}, {""day"": 7, ""end_time"": 66600.0, ""raw"": ""DAY7_17300000_18300000"", ""start_time"": 63000.0}]","{""DAY1_12100000_13100000"": [""JAKE""], ""DAY1_20100000_20500000"": [""TASHA""], ""DAY2_21500000_22500000"": [""KATRINA""], ""DAY2_22500000_23000000"": [""ALICE""], ""DAY7_17300000_18300000"": [""LUCIA""]}"
1193,ok,dict,5,2,77430.0,77880.0,21:30:30.00,21:38:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 2, ""end_time"": 77460.0, ""raw"": ""DAY2_21303000_21310000"", ""start_time"": 77430.0}, {""day"": 2, ""end_time"": 77880.0, ""raw"": ""DAY2_21373000_21380000"", ""start_time"": 77850.0}, {""day"": 4, ""end_time"": 58980.0, ""raw"": ""DAY4_16223000_16230000"", ""start_time"": 58950.0}, {""day"": 4, ""end_time"": 59370.0, ""raw"": ""DAY4_16290000_16293000"", ""start_time"": 59340.0}, {""day"": 4, ""end_time"": 62520.0, ""raw"": ""DAY4_17213000_17220000"", ""start_time"": 62490.0}]","{""DAY2_21303000_21310000"": [""KATRINA""], ""DAY2_21373000_21380000"": [""ALICE""], ""DAY4_16223000_16230000"": [""LUCIA""], ""DAY4_16290000_16293000"": [""TASHA""], ""DAY4_17213000_17220000"": [""JAKE""]}"
1194,ok,dict,5,1,51150.0,51180.0,14:12:30.00,14:13:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 51180.0, ""raw"": ""DAY1_14123000_14130000"", ""start_time"": 51150.0}, {""day"": 3, ""end_time"": 63090.0, ""raw"": ""DAY3_17310000_17313000"", ""start_time"": 63060.0}, {""day"": 3, ""end_time"": 63120.0, ""raw"": ""DAY3_17313000_17320000"", ""start_time"": 63090.0}, {""day"": 5, ""end_time"": 42510.0, ""raw"": ""DAY5_11480000_11483000"", ""start_time"": 42480.0}, {""day"": 5, ""end_time"": 55710.0, ""raw"": ""DAY5_15280000_15283000"", ""start_time"": 55680.0}]","{""DAY1_14123000_14130000"": [""LUCIA""], ""DAY3_17310000_17313000"": [""TASHA""], ""DAY3_17313000_17320000"": [""ALICE""], ""DAY5_11480000_11483000"": [""JAKE""], ""DAY5_15280000_15283000"": [""KATRINA""]}"
1195,ok,dict,5,1,48720.0,48750.0,13:32:00.00,13:32:30.00,Jake;Alice;Tasha;Lucia;Shure,5,"[{""day"": 1, ""end_time"": 48750.0, ""raw"": ""DAY1_13320000_13323000"", ""start_time"": 48720.0}, {""day"": 5, ""end_time"": 70320.0, ""raw"": ""DAY5_19313000_19320000"", ""start_time"": 70290.0}, {""day"": 5, ""end_time"": 73920.0, ""raw"": ""DAY5_20313000_20320000"", ""start_time"": 73890.0}, {""day"": 6, ""end_time"": 46560.0, ""raw"": ""DAY6_12553000_12560000"", ""start_time"": 46530.0}, {""day"": 7, ""end_time"": 64440.0, ""raw"": ""DAY7_17533000_17540000"", ""start_time"": 64410.0}]","{""DAY1_13320000_13323000"": [""ALICE""], ""DAY5_19313000_19320000"": [""JAKE""], ""DAY5_20313000_20320000"": [""LUCIA""], ""DAY6_12553000_12560000"": [""SHURE""], ""DAY7_17533000_17540000"": [""TASHA""]}"
1196,ok,dict,5,2,60090.0,60120.0,16:41:30.00,16:42:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 2, ""end_time"": 60120.0, ""raw"": ""DAY2_16413000_16420000"", ""start_time"": 60090.0}, {""day"": 4, ""end_time"": 58920.0, ""raw"": ""DAY4_16213000_16220000"", ""start_time"": 58890.0}, {""day"": 4, ""end_time"": 80160.0, ""raw"": ""DAY4_22153000_22160000"", ""start_time"": 80130.0}, {""day"": 6, ""end_time"": 41970.0, ""raw"": ""DAY6_11390000_11393000"", ""start_time"": 41940.0}, {""day"": 6, ""end_time"": 54540.0, ""raw"": ""DAY6_15083000_15090000"", ""start_time"": 54510.0}]","{""DAY2_16413000_16420000"": [""TASHA""], ""DAY4_16213000_16220000"": [""KATRINA""], ""DAY4_22153000_22160000"": [""ALICE""], ""DAY6_11390000_11393000"": [""LUCIA""], ""DAY6_15083000_15090000"": [""JAKE""]}"
1197,ok,dict,5,2,38640.0,39810.0,10:44:00.00,11:03:30.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 2, ""end_time"": 38670.0, ""raw"": ""DAY2_10440000_10443000"", ""start_time"": 38640.0}, {""day"": 2, ""end_time"": 39810.0, ""raw"": ""DAY2_11030000_11033000"", ""start_time"": 39780.0}, {""day"": 3, ""end_time"": 75150.0, ""raw"": ""DAY3_20520000_20523000"", ""start_time"": 75120.0}, {""day"": 6, ""end_time"": 37800.0, ""raw"": ""DAY6_10293000_10300000"", ""start_time"": 37770.0}, {""day"": 6, ""end_time"": 44460.0, ""raw"": ""DAY6_12203000_12210000"", ""start_time"": 44430.0}]","{""DAY2_10440000_10443000"": [""KATRINA""], ""DAY2_11030000_11033000"": [""TASHA""], ""DAY3_20520000_20523000"": [""LUCIA""], ""DAY6_10293000_10300000"": [""JAKE""], ""DAY6_12203000_12210000"": [""ALICE""]}"
1198,ok,dict,5,1,49980.0,50490.0,13:53:00.00,14:01:30.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 1, ""end_time"": 50010.0, ""raw"": ""DAY1_13530000_13533000"", ""start_time"": 49980.0}, {""day"": 1, ""end_time"": 50490.0, ""raw"": ""DAY1_14010000_14013000"", ""start_time"": 50460.0}, {""day"": 3, ""end_time"": 80610.0, ""raw"": ""DAY3_22230000_22233000"", ""start_time"": 80580.0}, {""day"": 4, ""end_time"": 56130.0, ""raw"": ""DAY4_15350000_15353000"", ""start_time"": 56100.0}, {""day"": 4, ""end_time"": 57810.0, ""raw"": ""DAY4_16030000_16033000"", ""start_time"": 57780.0}]","{""DAY1_13530000_13533000"": [""SHURE""], ""DAY1_14010000_14013000"": [""ALICE""], ""DAY3_22230000_22233000"": [""LUCIA""], ""DAY4_15350000_15353000"": [""TASHA""], ""DAY4_16030000_16033000"": [""JAKE""]}"
1199,ok,dict,5,3,42600.0,42630.0,11:50:00.00,11:50:30.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 3, ""end_time"": 42630.0, ""raw"": ""DAY3_11500000_11503000"", ""start_time"": 42600.0}, {""day"": 4, ""end_time"": 74610.0, ""raw"": ""DAY4_20430000_20433000"", ""start_time"": 74580.0}, {""day"": 5, ""end_time"": 42990.0, ""raw"": ""DAY5_11560000_11563000"", ""start_time"": 42960.0}, {""day"": 5, ""end_time"": 65970.0, ""raw"": ""DAY5_18190000_18193000"", ""start_time"": 65940.0}, {""day"": 5, ""end_time"": 73860.0, ""raw"": ""DAY5_20303000_20310000"", ""start_time"": 73830.0}]","{""DAY3_11500000_11503000"": [""ALICE""], ""DAY4_20430000_20433000"": [""KATRINA""], ""DAY5_11560000_11563000"": [""JAKE""], ""DAY5_18190000_18193000"": [""TASHA""], ""DAY5_20303000_20310000"": [""LUCIA""]}"
1200,ok,dict,5,2,39000.0,57600.0,10:50:00.00,16:00:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 2, ""end_time"": 39600.0, ""raw"": ""DAY2_10500000_11000000"", ""start_time"": 39000.0}, {""day"": 2, ""end_time"": 57600.0, ""raw"": ""DAY2_15500000_16000000"", ""start_time"": 57000.0}, {""day"": 3, ""end_time"": 53400.0, ""raw"": ""DAY3_14400000_14500000"", ""start_time"": 52800.0}, {""day"": 4, ""end_time"": 67800.0, ""raw"": ""DAY4_18400000_18500000"", ""start_time"": 67200.0}, {""day"": 7, ""end_time"": 53400.0, ""raw"": ""DAY7_14400000_14500000"", ""start_time"": 52800.0}]","{""DAY2_10500000_11000000"": [""KATRINA""], ""DAY2_15500000_16000000"": [""ALICE""], ""DAY3_14400000_14500000"": [""JAKE""], ""DAY4_18400000_18500000"": [""TASHA""], ""DAY7_14400000_14500000"": [""LUCIA""]}"
1201,ok,dict,5,1,78570.0,78600.0,21:49:30.00,21:50:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 78600.0, ""raw"": ""DAY1_21493000_21500000"", ""start_time"": 78570.0}, {""day"": 2, ""end_time"": 47250.0, ""raw"": ""DAY2_13070000_13073000"", ""start_time"": 47220.0}, {""day"": 3, ""end_time"": 61950.0, ""raw"": ""DAY3_17120000_17123000"", ""start_time"": 61920.0}, {""day"": 3, ""end_time"": 77040.0, ""raw"": ""DAY3_21233000_21240000"", ""start_time"": 77010.0}, {""day"": 5, ""end_time"": 58230.0, ""raw"": ""DAY5_16100000_16103000"", ""start_time"": 58200.0}]","{""DAY1_21493000_21500000"": [""KATRINA""], ""DAY2_13070000_13073000"": [""TASHA""], ""DAY3_17120000_17123000"": [""ALICE""], ""DAY3_21233000_21240000"": [""LUCIA""], ""DAY5_16100000_16103000"": [""JAKE""]}"
1202,ok,dict,4,1,69180.0,69210.0,19:13:00.00,19:13:30.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 1, ""end_time"": 69210.0, ""raw"": ""DAY1_19130000_19133000"", ""start_time"": 69180.0}, {""day"": 6, ""end_time"": 54810.0, ""raw"": ""DAY6_15130000_15133000"", ""start_time"": 54780.0}, {""day"": 6, ""end_time"": 63930.0, ""raw"": ""DAY6_17450000_17453000"", ""start_time"": 63900.0}, {""day"": 6, ""end_time"": 72330.0, ""raw"": ""DAY6_20050000_20053000"", ""start_time"": 72300.0}]","{""DAY1_19130000_19133000"": [""TASHA""], ""DAY6_14593000_14600000"": [""KATRINA""], ""DAY6_15130000_15133000"": [""ALICE""], ""DAY6_17450000_17453000"": [""LUCIA""], ""DAY6_20050000_20053000"": [""JAKE""]}"
1203,ok,dict,5,1,41340.0,49500.0,11:29:00.00,13:45:00.00,Jake;Alice;Tasha;Lucia;Shure,5,"[{""day"": 1, ""end_time"": 41370.0, ""raw"": ""DAY1_11290000_11293000"", ""start_time"": 41340.0}, {""day"": 1, ""end_time"": 49500.0, ""raw"": ""DAY1_13443000_13450000"", ""start_time"": 49470.0}, {""day"": 4, ""end_time"": 63000.0, ""raw"": ""DAY4_17293000_17300000"", ""start_time"": 62970.0}, {""day"": 4, ""end_time"": 79980.0, ""raw"": ""DAY4_22123000_22130000"", ""start_time"": 79950.0}, {""day"": 5, ""end_time"": 59850.0, ""raw"": ""DAY5_16370000_16373000"", ""start_time"": 59820.0}]","{""DAY1_11290000_11293000"": [""ALICE""], ""DAY1_13443000_13450000"": [""SHURE""], ""DAY4_17293000_17300000"": [""LUCIA""], ""DAY4_22123000_22130000"": [""JAKE""], ""DAY5_16370000_16373000"": [""TASHA""]}"
1204,ok,dict,5,1,43650.0,43680.0,12:07:30.00,12:08:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 43680.0, ""raw"": ""DAY1_12073000_12080000"", ""start_time"": 43650.0}, {""day"": 2, ""end_time"": 78870.0, ""raw"": ""DAY2_21540000_21543000"", ""start_time"": 78840.0}, {""day"": 4, ""end_time"": 40830.0, ""raw"": ""DAY4_11200000_11203000"", ""start_time"": 40800.0}, {""day"": 4, ""end_time"": 59880.0, ""raw"": ""DAY4_16373000_16380000"", ""start_time"": 59850.0}, {""day"": 6, ""end_time"": 36690.0, ""raw"": ""DAY6_10110000_10113000"", ""start_time"": 36660.0}]","{""DAY1_12073000_12080000"": [""ALICE""], ""DAY2_21540000_21543000"": [""JAKE""], ""DAY4_11200000_11203000"": [""TASHA""], ""DAY4_16373000_16380000"": [""LUCIA""], ""DAY6_10110000_10113000"": [""KATRINA""]}"
1205,ok,dict,5,1,44880.0,44910.0,12:28:00.00,12:28:30.00,Jake;Alice;Tasha;Lucia;Shure,5,"[{""day"": 1, ""end_time"": 44910.0, ""raw"": ""DAY1_12280000_12283000"", ""start_time"": 44880.0}, {""day"": 2, ""end_time"": 64230.0, ""raw"": ""DAY2_17500000_17503000"", ""start_time"": 64200.0}, {""day"": 3, ""end_time"": 53520.0, ""raw"": ""DAY3_14513000_14520000"", ""start_time"": 53490.0}, {""day"": 3, ""end_time"": 54540.0, ""raw"": ""DAY3_15083000_15090000"", ""start_time"": 54510.0}, {""day"": 4, ""end_time"": 67920.0, ""raw"": ""DAY4_18513000_18520000"", ""start_time"": 67890.0}]","{""DAY1_12280000_12283000"": [""LUCIA""], ""DAY2_17500000_17503000"": [""TASHA""], ""DAY3_14513000_14520000"": [""ALICE""], ""DAY3_15083000_15090000"": [""JAKE""], ""DAY4_18513000_18520000"": [""SHURE""]}"
1206,ok,dict,5,2,38640.0,38670.0,10:44:00.00,10:44:30.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 2, ""end_time"": 38670.0, ""raw"": ""DAY2_10440000_10443000"", ""start_time"": 38640.0}, {""day"": 3, ""end_time"": 78840.0, ""raw"": ""DAY3_21533000_21540000"", ""start_time"": 78810.0}, {""day"": 4, ""end_time"": 77970.0, ""raw"": ""DAY4_21390000_21393000"", ""start_time"": 77940.0}, {""day"": 7, ""end_time"": 44610.0, ""raw"": ""DAY7_12230000_12233000"", ""start_time"": 44580.0}, {""day"": 7, ""end_time"": 44820.0, ""raw"": ""DAY7_12263000_12270000"", ""start_time"": 44790.0}]","{""DAY2_10440000_10443000"": [""KATRINA""], ""DAY3_21533000_21540000"": [""LUCIA""], ""DAY4_21390000_21393000"": [""TASHA""], ""DAY7_12230000_12233000"": [""ALICE""], ""DAY7_12263000_12270000"": [""JAKE""]}"
1207,ok,dict,5,1,45990.0,46020.0,12:46:30.00,12:47:00.00,Jake;Alice;Tasha;Katrina;Shure,5,"[{""day"": 1, ""end_time"": 46020.0, ""raw"": ""DAY1_12463000_12470000"", ""start_time"": 45990.0}, {""day"": 2, ""end_time"": 79500.0, ""raw"": ""DAY2_22043000_22050000"", ""start_time"": 79470.0}, {""day"": 3, ""end_time"": 45480.0, ""raw"": ""DAY3_12373000_12380000"", ""start_time"": 45450.0}, {""day"": 3, ""end_time"": 54330.0, ""raw"": ""DAY3_15050000_15053000"", ""start_time"": 54300.0}, {""day"": 7, ""end_time"": 44190.0, ""raw"": ""DAY7_12160000_12163000"", ""start_time"": 44160.0}]","{""DAY1_12463000_12470000"": [""TASHA""], ""DAY2_22043000_22050000"": [""SHURE""], ""DAY3_12373000_12380000"": [""ALICE""], ""DAY3_15050000_15053000"": [""JAKE""], ""DAY7_12160000_12163000"": [""KATRINA""]}"
1208,ok,dict,5,1,70110.0,70140.0,19:28:30.00,19:29:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 70140.0, ""raw"": ""DAY1_19283000_19290000"", ""start_time"": 70110.0}, {""day"": 2, ""end_time"": 38730.0, ""raw"": ""DAY2_10450000_10453000"", ""start_time"": 38700.0}, {""day"": 3, ""end_time"": 61290.0, ""raw"": ""DAY3_17010000_17013000"", ""start_time"": 61260.0}, {""day"": 5, ""end_time"": 72660.0, ""raw"": ""DAY5_20103000_20110000"", ""start_time"": 72630.0}, {""day"": 7, ""end_time"": 66720.0, ""raw"": ""DAY7_18313000_18320000"", ""start_time"": 66690.0}]","{""DAY1_19283000_19290000"": [""TASHA""], ""DAY2_10450000_10453000"": [""KATRINA""], ""DAY3_17010000_17013000"": [""JAKE""], ""DAY5_20103000_20110000"": [""LUCIA""], ""DAY7_18313000_18320000"": [""ALICE""]}"
1209,ok,dict,5,1,40140.0,69000.0,11:09:00.00,19:10:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 43800.0, ""raw"": ""DAY1_11090000_12100000"", ""start_time"": 40140.0}, {""day"": 1, ""end_time"": 51000.0, ""raw"": ""DAY1_13100000_14100000"", ""start_time"": 47400.0}, {""day"": 1, ""end_time"": 69000.0, ""raw"": ""DAY1_18100000_19100000"", ""start_time"": 65400.0}, {""day"": 3, ""end_time"": 60000.0, ""raw"": ""DAY3_15400000_16400000"", ""start_time"": 56400.0}, {""day"": 3, ""end_time"": 66000.0, ""raw"": ""DAY3_18000000_18200000"", ""start_time"": 64800.0}]","{""DAY1_11090000_12100000"": [""KATRINA""], ""DAY1_13100000_14100000"": [""ALICE""], ""DAY1_18100000_19100000"": [""LUCIA""], ""DAY3_15400000_16400000"": [""JAKE""], ""DAY3_18000000_18200000"": [""TASHA""]}"
1210,ok,dict,5,4,76770.0,76800.0,21:19:30.00,21:20:00.00,Jake;Alice;Tasha;Lucia;Shure,5,"[{""day"": 4, ""end_time"": 76800.0, ""raw"": ""DAY4_21193000_21200000"", ""start_time"": 76770.0}, {""day"": 5, ""end_time"": 65550.0, ""raw"": ""DAY5_18120000_18123000"", ""start_time"": 65520.0}, {""day"": 6, ""end_time"": 45990.0, ""raw"": ""DAY6_12460000_12463000"", ""start_time"": 45960.0}, {""day"": 6, ""end_time"": 56580.0, ""raw"": ""DAY6_15423000_15430000"", ""start_time"": 56550.0}, {""day"": 7, ""end_time"": 48720.0, ""raw"": ""DAY7_13313000_13320000"", ""start_time"": 48690.0}]","{""DAY4_21193000_21200000"": [""ALICE""], ""DAY5_18120000_18123000"": [""TASHA""], ""DAY6_12460000_12463000"": [""LUCIA""], ""DAY6_15423000_15430000"": [""JAKE""], ""DAY7_13313000_13320000"": [""SHURE""]}"
1211,ok,dict,5,1,43800.0,47400.0,12:10:00.00,13:10:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 47400.0, ""raw"": ""DAY1_12100000_13100000"", ""start_time"": 43800.0}, {""day"": 2, ""end_time"": 48000.0, ""raw"": ""DAY2_12500000_13200000"", ""start_time"": 46200.0}, {""day"": 2, ""end_time"": 82800.0, ""raw"": ""DAY2_22500000_23000000"", ""start_time"": 82200.0}, {""day"": 4, ""end_time"": 59400.0, ""raw"": ""DAY4_15300000_16300000"", ""start_time"": 55800.0}, {""day"": 4, ""end_time"": 81000.0, ""raw"": ""DAY4_21300000_22300000"", ""start_time"": 77400.0}]","{""DAY1_12100000_13100000"": [""JAKE""], ""DAY2_12500000_13200000"": [""TASHA""], ""DAY2_22500000_23000000"": [""KATRINA""], ""DAY4_15300000_16300000"": [""LUCIA""], ""DAY4_21300000_22300000"": [""ALICE""]}"
1212,ok,dict,5,1,71040.0,71070.0,19:44:00.00,19:44:30.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 71070.0, ""raw"": ""DAY1_19440000_19443000"", ""start_time"": 71040.0}, {""day"": 3, ""end_time"": 56160.0, ""raw"": ""DAY3_15353000_15360000"", ""start_time"": 56130.0}, {""day"": 4, ""end_time"": 67890.0, ""raw"": ""DAY4_18510000_18513000"", ""start_time"": 67860.0}, {""day"": 5, ""end_time"": 43590.0, ""raw"": ""DAY5_12060000_12063000"", ""start_time"": 43560.0}, {""day"": 5, ""end_time"": 54240.0, ""raw"": ""DAY5_15033000_15040000"", ""start_time"": 54210.0}]","{""DAY1_19440000_19443000"": [""KATRINA""], ""DAY3_15353000_15360000"": [""ALICE""], ""DAY4_18510000_18513000"": [""TASHA""], ""DAY5_12060000_12063000"": [""JAKE""], ""DAY5_15033000_15040000"": [""LUCIA""]}"
1213,ok,dict,5,1,40800.0,41400.0,11:20:00.00,11:30:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 1, ""end_time"": 41400.0, ""raw"": ""DAY1_11200000_11300000"", ""start_time"": 40800.0}, {""day"": 2, ""end_time"": 46800.0, ""raw"": ""DAY2_12500000_13000000"", ""start_time"": 46200.0}, {""day"": 4, ""end_time"": 48600.0, ""raw"": ""DAY4_13200000_13300000"", ""start_time"": 48000.0}, {""day"": 4, ""end_time"": 76200.0, ""raw"": ""DAY4_21000000_21100000"", ""start_time"": 75600.0}, {""day"": 4, ""end_time"": 77400.0, ""raw"": ""DAY4_21200000_21300000"", ""start_time"": 76800.0}]","{""DAY1_11200000_11300000"": [""KATRINA""], ""DAY2_12500000_13000000"": [""LUCIA""], ""DAY4_13200000_13300000"": [""JAKE""], ""DAY4_21000000_21100000"": [""TASHA""], ""DAY4_21200000_21300000"": [""ALICE""]}"
